project_id;project_name;project_nr;project_path;parent_id;tree_sortkey;max_child_sortkey;company_id;project_type_id;project_status_id;description;billing_type_id;note;project_lead_id;supervisor_id;requires_report_p;project_budget;project_risk;corporate_sponsor;team_size;percent_completed;on_track_status_id;project_budget_hours;cost_quotes_cache;cost_invoices_cache;cost_timesheet_planned_cache;cost_purchase_orders_cache;cost_bills_cache;cost_timesheet_logged_cache;end_date;start_date;template_p;sort_order;reported_hours_cache;cost_expense_planned_cache;cost_expense_logged_cache;confirm_date;cost_delivery_notes_cache;cost_cache_dirty;milestone_p;release_item_p;presales_probability;presales_value;reported_days_cache;program_id;project_cost_center_id;project_calendar;company_project_nr;company_contact_id;presales_value_currency;opportunity_priority_id;opportunity_sales_stage_id;opportunity_campaign_id;score_revenue;score_strategic;score_finance_npv;score_customers;score_finance_cost;cost_bills_planned;cost_expenses_planned;score_risk;score_capabilities;score_finance_roi;project_bucket;project_maingoal;project_subgoal;project_businessgoal;project_initiative;project_plannedenddate;project_perofplannedcompletion;project_plannedstartdate;projet_plannedenddate;proj_businessgoal;prj_businessgoal;project_members;project_board_id;project_userwise_board;project_bring_nextday;project_bring_sameboard;project_newboard_everytime;project_board2_id;project_userwise_board2;project_bring_sameboard2;project_newboard2_everytime;project_newboard2_always;project_report_weekly;backlog_practice;score_gain;score_loss;score_delivery;score_operations;score_why;project_theme;project_class;project_vertical;java_services;net_services;collection_link;training_link;collection_name;training_name;training_doc;testing_richtext;template_category;d_type;d_option;d_filter;d_id;t_type;t_option;t_filter;t_id;risktype;riskimpact;riskprobability
250140;Demographics;task_152528;task_152528_250122;250122;100000000000001111010011000001000000000000000010000000110000000000000001;;8720;100;76;;;;;;t;;;;;0;;;;;;;;;2019-04-22 00:00:00-05;2019-04-19 00:00:00-05;f;48;;0.00;0.00;;0.00;;f;;;;0.00;;525;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;10046324;10046318;10046330;;;;;;;;;;;;;;;;;;;;
254820;QConstrue:Dublication checking in payer and payercrosswalk;task_254820;task_254820;227322;100000000000001001001101010010000001000100011011;;8720;100;76;;;;;;t;;;;;0;;;0.00;0.00;0.00;0.00;0.00;80.00;2019-06-06 23:59:59-05;2019-06-06 00:00:00-05;f;48;4;0.00;0.00;;0.00;;f;;;;0.50;;57703;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
256115;User Management;task_152279;task_152279_256099;256099;1000000000000011111010111011111000000000000000010000000100000011;;8720;100;76;;;;;;t;;;;;0;;;;;;;;;2019-03-21 17:00:00-05;2019-03-13 08:00:00-05;f;48;;0.00;0.00;;0.00;;f;;;;0.00;;525;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;10046324;10046318;10046330;;;;;;;;;;;;;;;;;;;;
59755;Dashboard status colours indication;dashboard_status_colours_indication;dashboard_status_colours_indication;115669;100000000000000011101001001101110010111000010000;;8720;100;76;;;;;;t;;;;;7.1;;;0.00;0.00;0.00;0.00;0.00;0.00;2018-09-04 00:00:00-05;2018-09-03 00:00:00-05;f;49;0.5;0.00;0.00;;0.00;;;;;;0.06;;57705;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;10046325;10046314;10046330;;;;;;;;;;;;;;;;;;;;
62579;OSD - Batching issues : Tue 8/28/2018 3:11 PM;task2018_4041_035;task2018_4041_035;59864;1000000000000000111011011100000001100011;;8720;100;76;;;;;;t;;;;;100;;;0.00;0.00;0.00;0.00;0.00;0.00;2018-12-31 00:00:00-06;2018-08-28 00:00:00-05;f;49;0.02;0.00;0.00;;0.00;;;;;;;;525;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;10046343;;;;;;;;;;;;;;;;;;;;
68461;Reserves Distribution: Northwoods ENT;task_68461;task_68461;68418;100000000000000100001110100011110000001100010001;;8720;100;76;;;;;;t;;;;;0;;;;;;;;;2018-12-31 00:00:00-06;2018-10-12 00:00:00-05;f;49;;0.00;0.00;;0.00;;;;;;0.00;;57703;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;10046343;;;;;;;;;;;;;;;;;;;;
78507;Q-college: Custom API development for Moodle plugin;task_78507;task_78507;196042;10000000000000010001110110010011010001110000000000000010;;8720;100;76;;;;;;t;;;;;100;;;;;;;;;2018-09-28 00:00:00-05;2018-07-01 00:00:00-05;f;49;;0.00;0.00;;0.00;;t;;;;0.00;;57701;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;10046321;10046318;10046344;;;;;;;;;;;;;;;;;;;;
83437;Integrate One Time Payment IFrame to Patient Payment;task_83437;task_83437;75596;100000000000000011101111011011100001011100000101;;8720;100;76;;;;;;t;;;;;100;;;0.00;0.00;0.00;0.00;0.00;460.00;2018-12-14 00:00:00-06;2018-11-16 00:00:00-06;f;49;23;0.00;0.00;;0.00;;f;;;;2.88;;57703;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;10046325;10046314;10046333;;;;;;;;;;;;;;;;;;;;
97647;15. UI;task_97647;task_97647;75764;100000000000000100000000000001110101000100000110;;8720;100;88395;;;;;;t;;;;;100;;;0.00;0.00;0.00;0.00;0.00;40.00;2018-12-10 00:00:00-06;2018-12-10 00:00:00-06;f;49;2;0.00;0.00;;0.00;;f;;;;0.25;;57701;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;10046325;10046318;10046331;;;;;;;;;;;;;;;;;;;;
98748;Automatic Postgres Database Backups;task_98748;task_98748;70536;100000000000000100010011101001010010011000001100;;8720;100;76;;;;;;t;;;;;0;;;0.00;0.00;0.00;0.00;0.00;170.00;2018-12-11 23:59:59-06;2018-12-11 00:00:00-06;f;49;8.5;0.00;0.00;;0.00;;f;;;;1.07;;57705;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;10046343;;;;;;;;;;;;;;;;;;;;
103219;New Task 23;task_103219;task_103219;100684;1000000000000001100011000100111000000010000000000000000000000000;00010111;8720;100;76;;;;;;t;;;;;0;;;0.00;0.00;0.00;0.00;0.00;0.00;2018-12-20 23:59:59-06;2018-12-20 00:00:00-06;f;49;;0.00;0.00;;0.00;;;;;;;;525;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;10046343;;;;;;;;;;;;;;;;;;;;
116072;CAS-26910-J3Y2P9 (2);task_116072;task_116072;67678;1000000000000001000011000100011000110111;;8720;100;81;;;;;;t;;;;;2;;;0.00;0.00;0.00;0.00;0.00;40.00;2019-01-03 00:00:00-06;2019-01-03 00:00:00-06;f;49;2;0.00;0.00;;0.00;;;;;;0.25;;57701;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;10046343;;;;;;;;;;;;;;;;;;;;
116735;CAS-27112-V4H3J3 - Insurance Eligibility not working for some patient;task_116735;task_116735;66564;1000000000000001000001111110110000101111;;8720;100;76;;;;;;t;;;;;0;;;0.00;0.00;0.00;0.00;0.00;150.00;2019-01-04 00:00:00-06;2019-01-04 00:00:00-06;f;49;7.5;0.00;0.00;;0.00;;f;;;;0.94;;57701;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;10046343;;;;;;;;;;;;;;;;;;;;
130523;Patient Dashboard (Todays Surgeries, Activities & Goals);task_130523;task_130523;130216;100000000000001000000000011111100000000100000000;;8720;100;76;;;;;;t;;;;;0;;;;;;;;;2019-01-30 23:59:59-06;2019-01-30 00:00:00-06;f;49;;0.00;0.00;;0.00;;;;;;0.00;;57705;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;10046321;10046314;10046335;;;;;;;;;;;;;;;;;;;;
134163;"[S#17;SR#7] When user search for the patient and select the dummy/test patient account QPM should not allow to proceed further";task_134163;task_134163;134142;100000000000001000001111100111000000001000000110;;8720;100;76;;;;;;t;;;;;0;;;;;;;;;2019-02-06 23:59:59-06;2018-07-28 00:00:00-05;f;49;;0.00;0.00;;0.00;;;;;;0.00;;57703;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;10046325;10046327;10046333;;;;;;;;;;;;;;;;;;;;
135704;CAS-27960-B8Z2V8;task_135704;task_135704;67210;1000000000000001000010100111001000110000;;8720;100;88395;;;;;;t;;;;;0;;;0.00;0.00;0.00;0.00;0.00;180.00;2019-02-08 00:00:00-06;2019-02-08 00:00:00-06;f;49;9;0.00;0.00;;0.00;;f;;;;1.13;;57701;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;10046343;;;;;;;;;;;;;;;;;;;;
136560;Business Set-up/Credentialing;task_133184;task_133184;137547;100000000000001000011001000011010000010100000011;00000100;8720;2501;76;;;;;;t;;;;;0;;;0.00;0.00;0.00;0.00;0.00;0.00;2019-05-03 00:00:00-05;2019-02-06 00:00:00-06;f;49;;0.00;0.00;;0.00;;t;;;;;;525;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;10046343;;;;;;;;;;;;;;;;;;;;
137139;Sender ID:  site ID given by gatewayEDI;task_133505;task_133505;137138;10000000000000100001101100000011000000010000010000000000;;8720;100;76;;;;;;t;;;;;0;;;;;;;;;2019-02-08 00:00:00-06;2019-02-06 00:00:00-06;f;49;;0.00;0.00;;0.00;;f;;;;0.00;;525;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;10046343;;;;;;;;;;;;;;;;;;;;
140070;        SSN:;task_0179;task_0179;140046;100000000000001000100110011101010000000000000000000000010000000000000011000000000000010100000111;;8720;100;76;;;;;;t;;;;;0;;;;;;;;;2019-02-13 17:00:00-06;2019-02-13 08:00:00-06;f;49;;0.00;0.00;;0.00;;f;;;;0.00;;525;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;10046343;;;;;;;;;;;;;;;;;;;;
143166;        SSN:;task_0179;task_0179;143142;100000000000001000110010100011100000000000000000000000010000000000000011000000000000010100000111;;8720;100;76;;;;;;t;;;;;0;;;;;;;;;2019-02-14 23:59:59-06;2019-02-13 08:00:00-06;f;49;;0.00;0.00;;0.00;;f;;;;0.00;;525;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;10046325;10046318;10046330;;;;;;;;;;;;;;;;;;;;
151430;Clinic set up (1);task_0124;task_0124;151418;1000000000000010010100101101001100000000000000100000001000000011;00000001;8720;100;76;;;;;;t;;;;;0;;;0.00;0.00;0.00;0.00;0.00;0.00;2019-02-22 17:00:00-06;2019-02-22 08:00:00-06;f;49;;0.00;0.00;;0.00;;f;;;;;;525;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;10046325;10046318;10046330;;;;;;;;;;;;;;;;;;;;
152300;Multiple Database Configuration;task_151403;task_151403;152270;1000000000000010010101100011110000000000000000110000000100001001;;8720;100;76;;;;;;t;;;;;0;;;;;;;;;2019-02-22 08:00:00-06;2019-02-22 08:00:00-06;f;49;;0.00;0.00;;0.00;;t;;;;0.00;;525;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;10046325;10046318;10046330;;;;;;;;;;;;;;;;;;;;
153781;Multiple Database Configuration;task_151403;task_151403;153751;1000000000000010010111000000010100000000000000110000000100001001;00000000;8720;100;76;;;;;;t;;;;;0;;;0.00;0.00;0.00;0.00;0.00;0.00;2019-02-22 08:00:00-06;2019-02-22 08:00:00-06;f;49;;0.00;0.00;;0.00;;t;;;;;;525;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;10046324;10046318;10046330;;;;;;;;;;;;;;;;;;;;
155733;Clinic set up (1);task_0124;task_0124_155632;155632;1000000000000010011000110000011100000000000001000000000000010011;;8720;100;76;;;;;;t;;;;;0;;;;;;;;;2019-02-22 17:00:00-06;2019-02-22 08:00:00-06;f;49;;0.00;0.00;;0.00;;f;;;;0.00;;525;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;10046325;10046318;10046330;;;;;;;;;;;;;;;;;;;;
156227;Clinic set up (1);task_0124;task_0124_156147;156147;1000000000000010011001000000111000000001000000010000001000010011;;8720;100;76;;;;;;t;;;;;0;;;;;;;;;2019-02-22 17:00:00-06;2019-02-22 08:00:00-06;f;49;;0.00;0.00;;0.00;;f;;;;0.00;;525;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;10046325;10046318;10046330;;;;;;;;;;;;;;;;;;;;
157285;Multiple Database Configuration;task_151403;task_151403_157264;157264;1000000000000010011010001101110000000000000000100000000100000100;;8720;100;76;;;;;;t;;;;;0;;;;;;;;;2019-02-22 08:00:00-06;2019-02-22 08:00:00-06;f;49;;0.00;0.00;;0.00;;t;;;;0.00;;525;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;10046324;10046318;10046330;;;;;;;;;;;;;;;;;;;;
158006;Multiple Database Configuration;task_152300;task_152300;157976;1000000000000010011011001000011000000000000000110000000100001001;;8720;100;76;;;;;;t;;;;;0;;;;;;;;;2019-03-21 17:00:00-05;2019-03-13 08:00:00-05;f;49;;0.00;0.00;;0.00;;f;;;;0.00;;525;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;10046324;10046318;10046330;;;;;;;;;;;;;;;;;;;;
158710;Clinic Setup;task_152285;task_152285;158695;1000000000000010011011110101010100000000000000110000000100000100;00001010;8720;100;76;;;;;;t;;;;;0;;;0.00;0.00;0.00;0.00;0.00;0.00;2019-03-21 17:00:00-05;2019-03-13 08:00:00-05;f;49;;0.00;0.00;;0.00;;f;;;;;;525;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;10046324;10046318;10046330;;;;;;;;;;;;;;;;;;;;
159907;Install of Full Set of Launch Templates;task_152303;task_152303_159875;159875;1000000000000010011100100010111000000000000000100000001000000011;;8720;100;76;;;;;;t;;;;;0;;;;;;;;;2019-03-21 17:00:00-05;2019-03-13 08:00:00-05;f;49;;0.00;0.00;;0.00;;f;;;;0.00;;525;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;10046325;10046318;10046333;;;;;;;;;;;;;;;;;;;;
181594;Super User Set Up;task_152360;task_152360_181530;181530;1000000000000010110001101101011000000000000001000000001000001000;;8720;100;76;;;;;;t;;;;;0;;;;;;;;;2019-03-12 00:00:00-05;2019-02-26 00:00:00-06;f;49;;0.00;0.00;;0.00;;f;;;;0.00;;525;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;10046324;10046318;10046330;;;;;;;;;;;;;;;;;;;;
186007;Super User Set Up;task_152360;task_152360_185944;185944;1000000000000010110110000000100000000000000001000000001000001000;;8720;100;76;;;;;;t;;;;;0;;;;;;;;;2019-03-04 00:00:00-06;2019-03-04 00:00:00-06;f;49;;0.00;0.00;;0.00;;f;;;;0.00;;525;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;10046324;10046318;10046330;;;;;;;;;;;;;;;;;;;;
190336;Insurances;task_152530;task_152530_190329;190329;100000000000001011101001011000000000000000000101000000010000000000000000;;8720;100;76;;;;;;t;;;;;0;;;;;;;;;2019-03-08 00:00:00-06;2019-02-26 08:00:00-06;f;49;;0.00;0.00;;0.00;;f;;;;0.00;;525;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;10046324;10046318;10046330;;;;;;;;;;;;;;;;;;;;
190684;Insurances;task_152530;task_152530_190677;190677;100000000000001011101100011010110000000000000000000000010000000000000000;;8720;100;76;;;;;;t;;;;;0;;;;;;;;;2019-03-08 00:00:00-06;2019-02-26 08:00:00-06;f;49;;0.00;0.00;;0.00;;f;;;;0.00;;525;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;10046324;10046318;10046330;;;;;;;;;;;;;;;;;;;;
191647;Demographics -  -(191522);task_152528;task_152528_191621;191621;100000000000001011110000000010100000000000000000000000010000000000000001;;8720;100;88395;NA;;;;;t;;;;;100;;;;;;;;;2019-03-08 00:00:00-06;2019-02-26 00:00:00-06;f;49;;0.00;0.00;;0.00;;f;;;;0.00;;525;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;10046324;10046318;10046330;;;;;;;;;;;;;;;;;;;;
209842;Consume Logg service to application and error log;task_209842;task_209842;139810;10000000000000010001100011000000000111000000001100001001;;8720;100;76;;;;;;t;;;;;0;;;0.00;0.00;0.00;0.00;0.00;372.00;2019-04-23 00:00:00-05;2019-04-08 00:00:00-05;f;49;18.6;0.00;0.00;;0.00;;f;;;;2.32;;57703;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;10046325;10046314;10046338;;;;;;;;;;;;;;;;;;;;
210355;Show Current Episode Day;task_210355;task_210355;197257;100000000000001000000000110110000010010000000101;;8720;100;76;;;;;;t;;;;;0;;;;;;;;;2019-04-09 00:00:00-05;2019-04-09 00:00:00-05;f;49;;0.00;0.00;;0.00;;;;;;0.00;;57705;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;10046321;10046314;10046335;;;;;;;;;;;;;;;;;;;;
212160;QORE Authorization Service;task_212160;task_212160;215785;100000000000000111111111011001000001110000000001;00000000;8720;100;10000216;<p>​Authorization Service implementation. This will be phase wise and will include the following. Phase I 1) User Creation 2) Group Creation 3) Group Rights Association 4) User Group Creation Phase II 5) Organization level application rights 6) Local Group Creation 7) Super Admin User 8) Practice Admin User 9) Local Practice User Management</p>;;;;;t;;;;;0;;;0.00;0.00;0.00;0.00;0.00;3790.00;2019-05-11 00:58:58-05;2019-04-22 01:00:00-05;f;49;189.5;0.00;0.00;;0.00;;f;;;;23.70;;57705;;;;;;;;;0;;;;;;2616;;;88425;;;;;;;;;;;;;;;;;;;;;;;;;;2180;436;;10046325;10046314;10046329;;;;;;;;;;;;;;;;;;;;
218396;Insurances;task_152530;task_152530_218375;218375;100000000000001101010101110101010000000000001000000000110000000000000001;;8720;100;76;;;;;;t;;;;;0;;;;;;;;;2019-06-04 00:58:58-05;2019-04-16 01:00:00-05;f;49;;0.00;0.00;;0.00;;f;;;;0.00;;525;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;10046324;10046318;10046330;;;;;;;;;;;;;;;;;;;;
219277;Insurances;task_152530;task_152530_219261;219261;100000000000001101011000101101100000000100000101000000110000000000000001;;8720;100;76;;;;;;t;;;;;0;;;;;;;;;2019-06-04 00:58:58-05;2019-04-16 01:00:00-05;f;49;;0.00;0.00;;0.00;;f;;;;0.00;;525;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;10046324;10046318;10046330;;;;;;;;;;;;;;;;;;;;
220047;Insurances;task_152530;task_152530_220031;220031;100000000000001101011100100001010000000000000101000000110000000000000001;;8720;100;76;;;;;;t;;;;;0;;;;;;;;;2019-06-04 00:58:58-05;2019-04-16 01:00:00-05;f;49;;0.00;0.00;;0.00;;f;;;;0.00;;525;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;10046324;10046318;10046330;;;;;;;;;;;;;;;;;;;;
220945;Import Data -  -(220177);task_152527220620_001;task_152529220938;220938;1000000000000011010111111111100100000000000001010000001100000000;00001000;8720;2501;81;;;;;;t;;;;;100;;;0.00;0.00;0.00;0.00;0.00;60.00;2019-04-22 00:00:00-05;2019-04-17 00:00:00-05;f;49;3;0.00;0.00;;0.00;;t;;;;;;525;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;10046324;10046318;10046330;;;;;;;;;;;;;;;;;;;;
221484;Insurances;task_152530;task_152530_221476;221476;100000000000001101100011001110110000000000000101000000110000000000000001;;8720;100;76;;;;;;t;;;;;0;;;;;;;;;2019-04-22 00:58:58-05;2019-04-19 01:00:00-05;f;49;;0.00;0.00;;0.00;;f;;;;0.00;;525;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;10046324;10046318;10046330;;;;;;;;;;;;;;;;;;;;
223476;CPT Service;task_223001;task_223001_223377;223377;100000000000001101101100011100010000000000001101;00000000;8720;100;76;;;;;;t;;;;;0;;;0.00;0.00;0.00;0.00;0.00;0.00;2019-04-28 00:00:00-05;2019-04-07 13:30:00-05;f;49;;0.00;0.00;;0.00;;t;;;;;;57705;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
225070;Insurances;task_152530;task_152530_225052;225052;100000000000001101101111101010100000000000000110000000110000000000000001;;8720;100;76;;;;;;t;;;;;0;;;;;;;;;2019-03-08 00:00:00-06;2019-02-26 08:00:00-06;f;49;;0.00;0.00;;0.00;;f;;;;0.00;;525;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;10046324;10046318;10046330;;;;;;;;;;;;;;;;;;;;
225234;Insurances;task_152530;task_152530_225226;225226;100000000000001101101111111010100000000100000110000001000000000000000001;;8720;100;76;;;;;;t;;;;;0;;;;;;;;;2019-03-08 00:00:00-06;2019-02-26 08:00:00-06;f;49;;0.00;0.00;;0.00;;f;;;;0.00;;525;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;10046324;10046318;10046330;;;;;;;;;;;;;;;;;;;;
235229;Python RPA - QBots Portal execute configured bots;task_235229;task_235229;58522;1000000000000000111010001000001000100111;;8720;100;76;;;;;;t;;;;;0;;;0.00;0.00;0.00;0.00;0.00;74.00;2019-05-31 00:00:00-05;2019-05-07 00:00:00-05;f;49;3.7;0.00;0.00;;0.00;;t;;;;0.47;;57703;;;;;84000;;;;0;;;;;;3775.2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3146;629.2;;10046324;10046314;10046340;;;;;;;;;;;;;;;;;;;;
235638;Role Implementation & Enrollment;2019_5530;2019_5530;198128;1000000000000011000010011101100000010010;;8720;2501;10000216;;;;;;t;;;;;;;;;;;;;;2019-09-08 00:58:58-05;2019-05-07 00:00:00-05;f;49;;0.00;0.00;;0.00;;;;;;0.00;;57701;;;;;84004;;;;0;;;;;;0;;;88323;;;;88336;;;;;;;;;;;;;;;;;;;;;;;;10046309;10046321;10046318;10046341;;;;;;;;;;;;;;;;;;;;
248848;Misc Items;task_248848;task_248848;225824;1000000000000011011101100000100000011110;;8720;100;76;;;;;;t;;;;;0;;;0.00;0.00;0.00;0.00;0.00;190.00;2019-05-30 23:59:59-05;2019-05-30 00:00:00-05;f;49;9.5;0.00;0.00;;0.00;;;;;;1.20;;57705;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
250130;Insurances;task_152530;task_152530_250122;250122;100000000000001111010011000001000000000000000010000000110000000000000000;;8720;100;76;;;;;;t;;;;;0;;;;;;;;;2019-04-22 00:00:00-05;2019-04-19 00:00:00-05;f;49;;0.00;0.00;;0.00;;f;;;;0.00;;525;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;10046324;10046318;10046330;;;;;;;;;;;;;;;;;;;;
255946;QConstrue:Get call for DB details;task_255946;task_255946;227322;100000000000001001001101010010000001000100011100;;8720;100;76;;;;;;t;;;;;0;;;0.00;0.00;0.00;0.00;0.00;40.00;2019-06-08 23:59:59-05;2019-06-08 00:00:00-05;f;49;2;0.00;0.00;;0.00;;f;;;;0.25;;57703;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
256131;Clinic Setup;task_152285;task_152285_256099;256099;1000000000000011111010111011111000000000000000010000000100000111;;8720;100;76;;;;;;t;;;;;0;;;;;;;;;2019-03-21 17:00:00-05;2019-03-13 08:00:00-05;f;49;;0.00;0.00;;0.00;;f;;;;0.00;;525;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;10046324;10046318;10046330;;;;;;;;;;;;;;;;;;;;
59767;cost of employee and project cost entries customization;cost_of_employee_and_project_cost_entries_customization;cost_of_employee_and_project_cost_entries_customization;115669;100000000000000011101001001101110010111000010011;;8720;100;76;;;;;;t;;;;;;;;;;;;;;2018-09-08 00:00:00-05;2018-09-07 00:00:00-05;f;50;;0.00;0.00;;0.00;;;;;;0.00;;57705;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;10046325;10046314;10046330;;;;;;;;;;;;;;;;;;;;
63245;Creating Channels;2018_4041_task_334;2018_4041_task_334;59864;1000000000000000111011011100000001110100;;8720;100;76;;;;;;t;;;;;100;;;0.00;0.00;0.00;0.00;0.00;0.00;2018-12-31 00:00:00-06;2018-03-13 00:00:00-05;f;50;16;0.00;0.00;;0.00;;;;;;;;525;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;10046343;;;;;;;;;;;;;;;;;;;;
68459;Reserves Distribution: Wellspring Pain Solutions;task_68459;task_68459;68418;100000000000000100001110100011110000001100001111;;8720;100;76;;;;;;t;;;;;0;;;;;;;;;2018-12-31 00:00:00-06;2018-10-12 00:00:00-05;f;50;;0.00;0.00;;0.00;;;;;;0.00;;57703;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;10046343;;;;;;;;;;;;;;;;;;;;
75608;Daily testing (3);task_67068;task_67068;75596;100000000000000011101111011011100001011100000011;;8720;100;76;;;;;;t;;;;;100;;;0.00;0.00;0.00;0.00;0.00;1180.00;2019-01-08 00:00:00-06;2018-10-30 00:00:00-05;f;50;59;0.00;0.00;;0.00;;f;;;;7.38;;57703;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;10046325;10046314;10046333;;;;;;;;;;;;;;;;;;;;
75772;15. Unit Testing;task_75772;task_75772;75764;100000000000000100000000000001110101000100000100;;8720;100;88395;;;;;;t;;;;;100;;;0.00;0.00;0.00;0.00;0.00;160.00;2018-11-30 00:00:00-06;2018-10-30 00:00:00-05;f;50;8;0.00;0.00;;0.00;;f;;;;1.01;;57701;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;10046325;10046318;10046331;;;;;;;;;;;;;;;;;;;;
98837;Code Services Architecture;task_98837;task_98837;70536;100000000000000100010011101001010010011000001111;;8720;100;76;;;;;;t;;;;;0;;;0.00;0.00;0.00;0.00;0.00;20.00;2018-12-11 23:59:59-06;2018-12-11 00:00:00-06;f;50;1;0.00;0.00;;0.00;;;;;;0.13;;57705;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;10046343;;;;;;;;;;;;;;;;;;;;
